product_id,offer_id,decision_state,target_fields,excluded_fields,fresh_missing_required_attrs,current_target_field_presence,current_availability_present,availability_note,api_risk_note,blocked_reason,write_allowed_now
online:pt:BR:JR5759,JR5759,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5760,JR5760,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5761,JR5761,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5762,JR5762,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5763,JR5763,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,availability;image link;link;price;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5764,JR5764,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5765,JR5765,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5766,JR5766,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7032,JR7032,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7033,JR7033,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7034,JR7034,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7035,JR7035,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7036,JR7036,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7037,JR7037,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7038,JR7038,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7039,JR7039,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR7040,JR7040,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
