product_id,offer_id,merchant_title,current_availability,diagnostic_required_attrs,proposed_availability,decision_state,evidence_label,policy_caveat,write_scope_if_approved,rollback_required_before_write,write_allowed_now
online:pt:BR:U204L6A6-34,U204L6A6-34,Tênis New Balance 204L Reflection Bege,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-35,U204L6A6-35,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-36,U204L6A6-36,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-37,U204L6A6-37,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-38,U204L6A6-38,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-39,U204L6A6-39,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-40,U204L6A6-40,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-41,U204L6A6-41,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-42,U204L6A6-42,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-43,U204L6A6-43,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L6A6-44,U204L6A6-44,Tênis New Balance 204L Reflection Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-34,U204L7A8-34,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-35,U204L7A8-35,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-36,U204L7A8-36,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-37,U204L7A8-37,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-38,U204L7A8-38,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-39,U204L7A8-39,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-40,U204L7A8-40,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-41,U204L7A8-41,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-42,U204L7A8-42,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-43,U204L7A8-43,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L7A8-44,U204L7A8-44,Tênis New Balance 204L Light Silver Metallic Prata,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U9060AUB-1,U9060AUB-1,Tênis New Balance 9060 Mesh Slate Grey Calcium Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U9060AUB-10,U9060AUB-10,Tênis New Balance 9060 Mesh Slate Grey Calcium Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U9060AUB-11,U9060AUB-11,Tênis New Balance 9060 Mesh Slate Grey Calcium Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
