priority,bucket,action_package,risk,channel,product_id,offer_id,reconciliation_offer_id,title,source,availability,recommended_action,evidence,has_destination_problem,item_issue_count,approval_needed,rollback_requirement,execution_status
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-46,NKE-9054174-46,NKE-9054174-46,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-33,NKS-1065310-33,NKS-1065310-33,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-34,NKS-1065310-34,NKS-1065310-34,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-35,NKS-1065310-35,NKS-1065310-35,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-36,NKS-1065310-36,NKS-1065310-36,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-37,NKS-1065310-37,NKS-1065310-37,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-38,NKS-1065310-38,NKS-1065310-38,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-39,NKS-1065310-39,NKS-1065310-39,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-40,NKS-1065310-40,NKS-1065310-40,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-41,NKS-1065310-41,NKS-1065310-41,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-42,NKS-1065310-42,NKS-1065310-42,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKS-1065310-425,NKS-1065310-425,NKS-1065310-425,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2000478-L,NUD-2000478-L,NUD-2000478-L,Camiseta Baby Look Nude Project Juicy Cherry Branca,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2000478-M,NUD-2000478-M,NUD-2000478-M,Camiseta Baby Look Nude Project Juicy Cherry Branca,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2000478-S,NUD-2000478-S,NUD-2000478-S,Camiseta Baby Look Nude Project Juicy Cherry Branca,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2000478-XL,NUD-2000478-XL,NUD-2000478-XL,Camiseta Baby Look Nude Project Juicy Cherry Branca,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2000478-XS,NUD-2000478-XS,NUD-2000478-XS,Camiseta Baby Look Nude Project Juicy Cherry Branca,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2066014-L,NUD-2066014-L,NUD-2066014-L,Camiseta Nude Project Xoxo Cinza,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2066014-M,NUD-2066014-M,NUD-2066014-M,Camiseta Nude Project Xoxo Cinza,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2066014-S,NUD-2066014-S,NUD-2066014-S,Camiseta Nude Project Xoxo Cinza,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2066014-XL,NUD-2066014-XL,NUD-2066014-XL,Camiseta Nude Project Xoxo Cinza,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-2066014-XS,NUD-2066014-XS,NUD-2066014-XS,Camiseta Nude Project Xoxo Cinza,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-9276766-L,NUD-9276766-L,NUD-9276766-L,Moletom Nude Project Nude Tour Preto,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-9276766-M,NUD-9276766-M,NUD-9276766-M,Moletom Nude Project Nude Tour Preto,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-9276766-S,NUD-9276766-S,NUD-9276766-S,Moletom Nude Project Nude Tour Preto,api,out of stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NUD-9276766-XL,NUD-9276766-XL,NUD-9276766-XL,Moletom Nude Project Nude Tour Preto,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
